# Unicode 17.0.0 symboles imprimables
Autres symboles	🭩	Left And Lower And Right Triangular Three Quarters Block	LEFT AND LOWER AND RIGHT TRIANGULAR THREE QUARTERS BLOCK|Symbols for Legacy Computing|So|gauche|droite
Autres symboles	🭪	Upper And Left And Lower Triangular Three Quarters Block	UPPER AND LEFT AND LOWER TRIANGULAR THREE QUARTERS BLOCK|Symbols for Legacy Computing|So|gauche|haut
Autres symboles	🭫	Left And Upper And Right Triangular Three Quarters Block	LEFT AND UPPER AND RIGHT TRIANGULAR THREE QUARTERS BLOCK|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🭬	Left Triangular One Quarter Block	LEFT TRIANGULAR ONE QUARTER BLOCK|Symbols for Legacy Computing|So|gauche
Autres symboles	🭭	Upper Triangular One Quarter Block	UPPER TRIANGULAR ONE QUARTER BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🭮	Right Triangular One Quarter Block	RIGHT TRIANGULAR ONE QUARTER BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🭯	Lower Triangular One Quarter Block	LOWER TRIANGULAR ONE QUARTER BLOCK|Symbols for Legacy Computing|So
Autres symboles	🭰	Vertical One Eighth Block 2	VERTICAL ONE EIGHTH BLOCK-2|Symbols for Legacy Computing|So
Autres symboles	🭱	Vertical One Eighth Block 3	VERTICAL ONE EIGHTH BLOCK-3|Symbols for Legacy Computing|So
Autres symboles	🭲	Vertical One Eighth Block 4	VERTICAL ONE EIGHTH BLOCK-4|Symbols for Legacy Computing|So
Autres symboles	🭳	Vertical One Eighth Block 5	VERTICAL ONE EIGHTH BLOCK-5|Symbols for Legacy Computing|So
Autres symboles	🭴	Vertical One Eighth Block 6	VERTICAL ONE EIGHTH BLOCK-6|Symbols for Legacy Computing|So
Autres symboles	🭵	Vertical One Eighth Block 7	VERTICAL ONE EIGHTH BLOCK-7|Symbols for Legacy Computing|So
Autres symboles	🭶	Horizontal One Eighth Block 2	HORIZONTAL ONE EIGHTH BLOCK-2|Symbols for Legacy Computing|So
Autres symboles	🭷	Horizontal One Eighth Block 3	HORIZONTAL ONE EIGHTH BLOCK-3|Symbols for Legacy Computing|So
Autres symboles	🭸	Horizontal One Eighth Block 4	HORIZONTAL ONE EIGHTH BLOCK-4|Symbols for Legacy Computing|So
Autres symboles	🭹	Horizontal One Eighth Block 5	HORIZONTAL ONE EIGHTH BLOCK-5|Symbols for Legacy Computing|So
Autres symboles	🭺	Horizontal One Eighth Block 6	HORIZONTAL ONE EIGHTH BLOCK-6|Symbols for Legacy Computing|So
Autres symboles	🭻	Horizontal One Eighth Block 7	HORIZONTAL ONE EIGHTH BLOCK-7|Symbols for Legacy Computing|So
Autres symboles	🭼	Left And Lower One Eighth Block	LEFT AND LOWER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|gauche
Autres symboles	🭽	Left And Upper One Eighth Block	LEFT AND UPPER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|gauche|haut
Autres symboles	🭾	Right And Upper One Eighth Block	RIGHT AND UPPER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|droite|haut
Autres symboles	🭿	Right And Lower One Eighth Block	RIGHT AND LOWER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮀	Upper And Lower One Eighth Block	UPPER AND LOWER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮁	Horizontal One Eighth Block 1358	HORIZONTAL ONE EIGHTH BLOCK-1358|Symbols for Legacy Computing|So
Autres symboles	🮂	Upper One Quarter Block	UPPER ONE QUARTER BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮃	Upper Three Eighths Block	UPPER THREE EIGHTHS BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮄	Upper Five Eighths Block	UPPER FIVE EIGHTHS BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮅	Upper Three Quarters Block	UPPER THREE QUARTERS BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮆	Upper Seven Eighths Block	UPPER SEVEN EIGHTHS BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮇	Right One Quarter Block	RIGHT ONE QUARTER BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮈	Right Three Eighths Block	RIGHT THREE EIGHTHS BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮉	Right Five Eighths Block	RIGHT FIVE EIGHTHS BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮊	Right Three Quarters Block	RIGHT THREE QUARTERS BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮋	Right Seven Eighths Block	RIGHT SEVEN EIGHTHS BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🮌	Left Half Medium Shade	LEFT HALF MEDIUM SHADE|Symbols for Legacy Computing|So|gauche
Autres symboles	🮍	Right Half Medium Shade	RIGHT HALF MEDIUM SHADE|Symbols for Legacy Computing|So|droite
Autres symboles	🮎	Upper Half Medium Shade	UPPER HALF MEDIUM SHADE|Symbols for Legacy Computing|So|haut
Autres symboles	🮏	Lower Half Medium Shade	LOWER HALF MEDIUM SHADE|Symbols for Legacy Computing|So
Autres symboles	🮐	Inverse Medium Shade	INVERSE MEDIUM SHADE|Symbols for Legacy Computing|So
Autres symboles	🮑	Upper Half Block And Lower Half Inverse Medium Shade	UPPER HALF BLOCK AND LOWER HALF INVERSE MEDIUM SHADE|Symbols for Legacy Computing|So|haut
Autres symboles	🮒	Upper Half Inverse Medium Shade And Lower Half Block	UPPER HALF INVERSE MEDIUM SHADE AND LOWER HALF BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮔	Left Half Inverse Medium Shade And Right Half Block	LEFT HALF INVERSE MEDIUM SHADE AND RIGHT HALF BLOCK|Symbols for Legacy Computing|So|gauche|droite
Autres symboles	🮕	Checker Board Fill	CHECKER BOARD FILL|Symbols for Legacy Computing|So|validation coche
Autres symboles	🮖	Inverse Checker Board Fill	INVERSE CHECKER BOARD FILL|Symbols for Legacy Computing|So|validation coche
Autres symboles	🮗	Heavy Horizontal Fill	HEAVY HORIZONTAL FILL|Symbols for Legacy Computing|So
Autres symboles	🮘	Upper Left To Lower Right Fill	UPPER LEFT TO LOWER RIGHT FILL|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🮙	Upper Right To Lower Left Fill	UPPER RIGHT TO LOWER LEFT FILL|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🮚	Upper And Lower Triangular Half Block	UPPER AND LOWER TRIANGULAR HALF BLOCK|Symbols for Legacy Computing|So|haut
Autres symboles	🮛	Left And Right Triangular Half Block	LEFT AND RIGHT TRIANGULAR HALF BLOCK|Symbols for Legacy Computing|So|gauche|droite
Autres symboles	🮜	Upper Left Triangular Medium Shade	UPPER LEFT TRIANGULAR MEDIUM SHADE|Symbols for Legacy Computing|So|gauche|haut
Autres symboles	🮝	Upper Right Triangular Medium Shade	UPPER RIGHT TRIANGULAR MEDIUM SHADE|Symbols for Legacy Computing|So|droite|haut
Autres symboles	🮞	Lower Right Triangular Medium Shade	LOWER RIGHT TRIANGULAR MEDIUM SHADE|Symbols for Legacy Computing|So|droite
Autres symboles	🮟	Lower Left Triangular Medium Shade	LOWER LEFT TRIANGULAR MEDIUM SHADE|Symbols for Legacy Computing|So|gauche
Autres symboles	🮠	Box Drawings Light Diagonal Upper Centre To Middle Left	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT|Symbols for Legacy Computing|So|gauche|haut|centime
Autres symboles	🮡	Box Drawings Light Diagonal Upper Centre To Middle Right	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT|Symbols for Legacy Computing|So|droite|haut|centime
Autres symboles	🮢	Box Drawings Light Diagonal Middle Left To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|centime
Autres symboles	🮣	Box Drawings Light Diagonal Middle Right To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|droite|centime
Autres symboles	🮤	Box Drawings Light Diagonal Upper Centre To Middle Left To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|haut|centime
Autres symboles	🮥	Box Drawings Light Diagonal Upper Centre To Middle Right To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|droite|haut|centime
Autres symboles	🮦	Box Drawings Light Diagonal Middle Left To Lower Centre To Middle Right	BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER CENTRE TO MIDDLE RIGHT|Symbols for Legacy Computing|So|gauche|droite|centime
Autres symboles	🮧	Box Drawings Light Diagonal Middle Left To Upper Centre To Middle Right	BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO UPPER CENTRE TO MIDDLE RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮨	Box Drawings Light Diagonal Upper Centre To Middle Left And Middle Right To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT AND MIDDLE RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮩	Box Drawings Light Diagonal Upper Centre To Middle Right And Middle Left To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT AND MIDDLE LEFT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮪	Box Drawings Light Diagonal Upper Centre To Middle Right To Lower Centre To Middle Left	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE TO MIDDLE LEFT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮫	Box Drawings Light Diagonal Upper Centre To Middle Left To Lower Centre To Middle Right	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE TO MIDDLE RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮬	Box Drawings Light Diagonal Middle Left To Upper Centre To Middle Right To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO UPPER CENTRE TO MIDDLE RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮭	Box Drawings Light Diagonal Middle Right To Upper Centre To Middle Left To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO UPPER CENTRE TO MIDDLE LEFT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🮮	Box Drawings Light Diagonal Diamond	BOX DRAWINGS LIGHT DIAGONAL DIAMOND|Symbols for Legacy Computing|So|losange
Autres symboles	🮯	Box Drawings Light Horizontal With Vertical Stroke	BOX DRAWINGS LIGHT HORIZONTAL WITH VERTICAL STROKE|Symbols for Legacy Computing|So
Autres symboles	🮰	Arrowhead Shaped Pointer	ARROWHEAD-SHAPED POINTER|Symbols for Legacy Computing|So|fleche
Autres symboles	🮱	Inverse Check Mark	INVERSE CHECK MARK|Symbols for Legacy Computing|So|marque|validation coche
Autres symboles	🮲	Left Half Running Man	LEFT HALF RUNNING MAN|Symbols for Legacy Computing|So|gauche
Autres symboles	🮳	Right Half Running Man	RIGHT HALF RUNNING MAN|Symbols for Legacy Computing|So|droite
Autres symboles	🮴	Inverse Downwards Arrow With Tip Leftwards	INVERSE DOWNWARDS ARROW WITH TIP LEFTWARDS|Symbols for Legacy Computing|So|gauche|bas|fleche
Autres symboles	🮵	Leftwards Arrow And Upper And Lower One Eighth Block	LEFTWARDS ARROW AND UPPER AND LOWER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|gauche|haut|fleche
Autres symboles	🮶	Rightwards Arrow And Upper And Lower One Eighth Block	RIGHTWARDS ARROW AND UPPER AND LOWER ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|droite|haut|fleche
Autres symboles	🮷	Downwards Arrow And Right One Eighth Block	DOWNWARDS ARROW AND RIGHT ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|droite|bas|fleche
Autres symboles	🮸	Upwards Arrow And Right One Eighth Block	UPWARDS ARROW AND RIGHT ONE EIGHTH BLOCK|Symbols for Legacy Computing|So|droite|haut|fleche
Autres symboles	🮹	Left Half Folder	LEFT HALF FOLDER|Symbols for Legacy Computing|So|gauche
Autres symboles	🮺	Right Half Folder	RIGHT HALF FOLDER|Symbols for Legacy Computing|So|droite
Autres symboles	🮻	Voided Greek Cross	VOIDED GREEK CROSS|Symbols for Legacy Computing|So|croix|grec
Autres symboles	🮼	Right Open Squared Dot	RIGHT OPEN SQUARED DOT|Symbols for Legacy Computing|So|droite|carre|ouvrant
Autres symboles	🮽	Negative Diagonal Cross	NEGATIVE DIAGONAL CROSS|Symbols for Legacy Computing|So|croix
Autres symboles	🮾	Negative Diagonal Middle Right To Lower Centre	NEGATIVE DIAGONAL MIDDLE RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|droite|centime
Autres symboles	🮿	Negative Diagonal Diamond	NEGATIVE DIAGONAL DIAMOND|Symbols for Legacy Computing|So|losange
Autres symboles	🯀	White Heavy Saltire With Rounded Corners	WHITE HEAVY SALTIRE WITH ROUNDED CORNERS|Symbols for Legacy Computing|So|blanc
Autres symboles	🯁	Left Third White Right Pointing Index	LEFT THIRD WHITE RIGHT POINTING INDEX|Symbols for Legacy Computing|So|gauche|droite|blanc
Autres symboles	🯂	Middle Third White Right Pointing Index	MIDDLE THIRD WHITE RIGHT POINTING INDEX|Symbols for Legacy Computing|So|droite|blanc
Autres symboles	🯃	Right Third White Right Pointing Index	RIGHT THIRD WHITE RIGHT POINTING INDEX|Symbols for Legacy Computing|So|droite|blanc
Autres symboles	🯄	Negative Squared Question Mark	NEGATIVE SQUARED QUESTION MARK|Symbols for Legacy Computing|So|carre|marque
Autres symboles	🯅	Stick Figure	STICK FIGURE|Symbols for Legacy Computing|So
Autres symboles	🯆	Stick Figure With Arms Raised	STICK FIGURE WITH ARMS RAISED|Symbols for Legacy Computing|So
Autres symboles	🯇	Stick Figure Leaning Left	STICK FIGURE LEANING LEFT|Symbols for Legacy Computing|So|gauche
Autres symboles	🯈	Stick Figure Leaning Right	STICK FIGURE LEANING RIGHT|Symbols for Legacy Computing|So|droite
Autres symboles	🯉	Stick Figure With Dress	STICK FIGURE WITH DRESS|Symbols for Legacy Computing|So
Autres symboles	🯊	White Up Pointing Chevron	WHITE UP-POINTING CHEVRON|Symbols for Legacy Computing|So|haut|blanc
Autres symboles	🯋	White Cross Mark	WHITE CROSS MARK|Symbols for Legacy Computing|So|blanc|marque|croix
Autres symboles	🯌	Raised Small Left Square Bracket	RAISED SMALL LEFT SQUARE BRACKET|Symbols for Legacy Computing|So|gauche|carre
Autres symboles	🯍	Black Small Up Pointing Chevron	BLACK SMALL UP-POINTING CHEVRON|Symbols for Legacy Computing|So|haut|noir
Autres symboles	🯎	Left Two Thirds Block	LEFT TWO THIRDS BLOCK|Symbols for Legacy Computing|So|gauche
Autres symboles	🯏	Left One Third Block	LEFT ONE THIRD BLOCK|Symbols for Legacy Computing|So|gauche
Autres symboles	🯐	Box Drawings Light Diagonal Middle Right To Lower Left	BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO LOWER LEFT|Symbols for Legacy Computing|So|gauche|droite
Autres symboles	🯑	Box Drawings Light Diagonal Upper Right To Middle Left	BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO MIDDLE LEFT|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🯒	Box Drawings Light Diagonal Upper Left To Middle Right	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🯓	Box Drawings Light Diagonal Middle Left To Lower Right	BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER RIGHT|Symbols for Legacy Computing|So|gauche|droite
Autres symboles	🯔	Box Drawings Light Diagonal Upper Left To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER CENTRE|Symbols for Legacy Computing|So|gauche|haut|centime
Autres symboles	🯕	Box Drawings Light Diagonal Upper Centre To Lower Right	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER RIGHT|Symbols for Legacy Computing|So|droite|haut|centime
Autres symboles	🯖	Box Drawings Light Diagonal Upper Right To Lower Centre	BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER CENTRE|Symbols for Legacy Computing|So|droite|haut|centime
Autres symboles	🯗	Box Drawings Light Diagonal Upper Centre To Lower Left	BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER LEFT|Symbols for Legacy Computing|So|gauche|haut|centime
Autres symboles	🯘	Box Drawings Light Diagonal Upper Left To Middle Centre To Upper Right	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE CENTRE TO UPPER RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🯙	Box Drawings Light Diagonal Upper Right To Middle Centre To Lower Right	BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO MIDDLE CENTRE TO LOWER RIGHT|Symbols for Legacy Computing|So|droite|haut|centime
Autres symboles	🯚	Box Drawings Light Diagonal Lower Left To Middle Centre To Lower Right	BOX DRAWINGS LIGHT DIAGONAL LOWER LEFT TO MIDDLE CENTRE TO LOWER RIGHT|Symbols for Legacy Computing|So|gauche|droite|centime
Autres symboles	🯛	Box Drawings Light Diagonal Upper Left To Middle Centre To Lower Left	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE CENTRE TO LOWER LEFT|Symbols for Legacy Computing|So|gauche|haut|centime
Autres symboles	🯜	Box Drawings Light Diagonal Upper Left To Lower Centre To Upper Right	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER CENTRE TO UPPER RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🯝	Box Drawings Light Diagonal Upper Right To Middle Left To Lower Right	BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO MIDDLE LEFT TO LOWER RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🯞	Box Drawings Light Diagonal Lower Left To Upper Centre To Lower Right	BOX DRAWINGS LIGHT DIAGONAL LOWER LEFT TO UPPER CENTRE TO LOWER RIGHT|Symbols for Legacy Computing|So|gauche|droite|haut|centime
Autres symboles	🯟	Box Drawings Light Diagonal Upper Left To Middle Right To Lower Left	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE RIGHT TO LOWER LEFT|Symbols for Legacy Computing|So|gauche|droite|haut
Autres symboles	🯠	Top Justified Lower Half White Circle	TOP JUSTIFIED LOWER HALF WHITE CIRCLE|Symbols for Legacy Computing|So|cercle|blanc
Autres symboles	🯡	Right Justified Left Half White Circle	RIGHT JUSTIFIED LEFT HALF WHITE CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|blanc
Autres symboles	🯢	Bottom Justified Upper Half White Circle	BOTTOM JUSTIFIED UPPER HALF WHITE CIRCLE|Symbols for Legacy Computing|So|haut|cercle|blanc
Autres symboles	🯣	Left Justified Right Half White Circle	LEFT JUSTIFIED RIGHT HALF WHITE CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|blanc
Autres symboles	🯤	Upper Centre One Quarter Block	UPPER CENTRE ONE QUARTER BLOCK|Symbols for Legacy Computing|So|haut|centime
Autres symboles	🯥	Lower Centre One Quarter Block	LOWER CENTRE ONE QUARTER BLOCK|Symbols for Legacy Computing|So|centime
Autres symboles	🯦	Middle Left One Quarter Block	MIDDLE LEFT ONE QUARTER BLOCK|Symbols for Legacy Computing|So|gauche
Autres symboles	🯧	Middle Right One Quarter Block	MIDDLE RIGHT ONE QUARTER BLOCK|Symbols for Legacy Computing|So|droite
Autres symboles	🯨	Top Justified Lower Half Black Circle	TOP JUSTIFIED LOWER HALF BLACK CIRCLE|Symbols for Legacy Computing|So|cercle|noir
Autres symboles	🯩	Right Justified Left Half Black Circle	RIGHT JUSTIFIED LEFT HALF BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|noir
Autres symboles	🯪	Bottom Justified Upper Half Black Circle	BOTTOM JUSTIFIED UPPER HALF BLACK CIRCLE|Symbols for Legacy Computing|So|haut|cercle|noir
Autres symboles	🯫	Left Justified Right Half Black Circle	LEFT JUSTIFIED RIGHT HALF BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|noir
Autres symboles	🯬	Top Right Justified Lower Left Quarter Black Circle	TOP RIGHT JUSTIFIED LOWER LEFT QUARTER BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|noir
Autres symboles	🯭	Bottom Left Justified Upper Right Quarter Black Circle	BOTTOM LEFT JUSTIFIED UPPER RIGHT QUARTER BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|haut|cercle|noir
Autres symboles	🯮	Bottom Right Justified Upper Left Quarter Black Circle	BOTTOM RIGHT JUSTIFIED UPPER LEFT QUARTER BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|haut|cercle|noir
Autres symboles	🯯	Top Left Justified Lower Right Quarter Black Circle	TOP LEFT JUSTIFIED LOWER RIGHT QUARTER BLACK CIRCLE|Symbols for Legacy Computing|So|gauche|droite|cercle|noir
Boîtes et blocs	─	Box Drawings Light Horizontal	BOX DRAWINGS LIGHT HORIZONTAL|Box Drawing|So
Boîtes et blocs	━	Box Drawings Heavy Horizontal	BOX DRAWINGS HEAVY HORIZONTAL|Box Drawing|So
Boîtes et blocs	│	Box Drawings Light Vertical	BOX DRAWINGS LIGHT VERTICAL|Box Drawing|So
Boîtes et blocs	┃	Box Drawings Heavy Vertical	BOX DRAWINGS HEAVY VERTICAL|Box Drawing|So
Boîtes et blocs	┄	Box Drawings Light Triple Dash Horizontal	BOX DRAWINGS LIGHT TRIPLE DASH HORIZONTAL|Box Drawing|So|tiret
Boîtes et blocs	┅	Box Drawings Heavy Triple Dash Horizontal	BOX DRAWINGS HEAVY TRIPLE DASH HORIZONTAL|Box Drawing|So|tiret
Boîtes et blocs	┆	Box Drawings Light Triple Dash Vertical	BOX DRAWINGS LIGHT TRIPLE DASH VERTICAL|Box Drawing|So|tiret
Boîtes et blocs	┇	Box Drawings Heavy Triple Dash Vertical	BOX DRAWINGS HEAVY TRIPLE DASH VERTICAL|Box Drawing|So|tiret
Boîtes et blocs	┈	Box Drawings Light Quadruple Dash Horizontal	BOX DRAWINGS LIGHT QUADRUPLE DASH HORIZONTAL|Box Drawing|So|haut|tiret
Boîtes et blocs	┉	Box Drawings Heavy Quadruple Dash Horizontal	BOX DRAWINGS HEAVY QUADRUPLE DASH HORIZONTAL|Box Drawing|So|haut|tiret
Boîtes et blocs	┊	Box Drawings Light Quadruple Dash Vertical	BOX DRAWINGS LIGHT QUADRUPLE DASH VERTICAL|Box Drawing|So|haut|tiret
Boîtes et blocs	┋	Box Drawings Heavy Quadruple Dash Vertical	BOX DRAWINGS HEAVY QUADRUPLE DASH VERTICAL|Box Drawing|So|haut|tiret
Boîtes et blocs	┌	Box Drawings Light Down And Right	BOX DRAWINGS LIGHT DOWN AND RIGHT|Box Drawing|So|droite|bas
Boîtes et blocs	┍	Box Drawings Down Light And Right Heavy	BOX DRAWINGS DOWN LIGHT AND RIGHT HEAVY|Box Drawing|So|droite|bas
Boîtes et blocs	┎	Box Drawings Down Heavy And Right Light	BOX DRAWINGS DOWN HEAVY AND RIGHT LIGHT|Box Drawing|So|droite|bas
Boîtes et blocs	┏	Box Drawings Heavy Down And Right	BOX DRAWINGS HEAVY DOWN AND RIGHT|Box Drawing|So|droite|bas
Boîtes et blocs	┐	Box Drawings Light Down And Left	BOX DRAWINGS LIGHT DOWN AND LEFT|Box Drawing|So|gauche|bas
Boîtes et blocs	┑	Box Drawings Down Light And Left Heavy	BOX DRAWINGS DOWN LIGHT AND LEFT HEAVY|Box Drawing|So|gauche|bas
Boîtes et blocs	┒	Box Drawings Down Heavy And Left Light	BOX DRAWINGS DOWN HEAVY AND LEFT LIGHT|Box Drawing|So|gauche|bas
Boîtes et blocs	┓	Box Drawings Heavy Down And Left	BOX DRAWINGS HEAVY DOWN AND LEFT|Box Drawing|So|gauche|bas
Boîtes et blocs	└	Box Drawings Light Up And Right	BOX DRAWINGS LIGHT UP AND RIGHT|Box Drawing|So|droite|haut
Boîtes et blocs	┕	Box Drawings Up Light And Right Heavy	BOX DRAWINGS UP LIGHT AND RIGHT HEAVY|Box Drawing|So|droite|haut
Boîtes et blocs	┖	Box Drawings Up Heavy And Right Light	BOX DRAWINGS UP HEAVY AND RIGHT LIGHT|Box Drawing|So|droite|haut
Boîtes et blocs	┗	Box Drawings Heavy Up And Right	BOX DRAWINGS HEAVY UP AND RIGHT|Box Drawing|So|droite|haut
Boîtes et blocs	┘	Box Drawings Light Up And Left	BOX DRAWINGS LIGHT UP AND LEFT|Box Drawing|So|gauche|haut
Boîtes et blocs	┙	Box Drawings Up Light And Left Heavy	BOX DRAWINGS UP LIGHT AND LEFT HEAVY|Box Drawing|So|gauche|haut
Boîtes et blocs	┚	Box Drawings Up Heavy And Left Light	BOX DRAWINGS UP HEAVY AND LEFT LIGHT|Box Drawing|So|gauche|haut
Boîtes et blocs	┛	Box Drawings Heavy Up And Left	BOX DRAWINGS HEAVY UP AND LEFT|Box Drawing|So|gauche|haut
Boîtes et blocs	├	Box Drawings Light Vertical And Right	BOX DRAWINGS LIGHT VERTICAL AND RIGHT|Box Drawing|So|droite
Boîtes et blocs	┝	Box Drawings Vertical Light And Right Heavy	BOX DRAWINGS VERTICAL LIGHT AND RIGHT HEAVY|Box Drawing|So|droite
Boîtes et blocs	┞	Box Drawings Up Heavy And Right Down Light	BOX DRAWINGS UP HEAVY AND RIGHT DOWN LIGHT|Box Drawing|So|droite|haut|bas
Boîtes et blocs	┟	Box Drawings Down Heavy And Right Up Light	BOX DRAWINGS DOWN HEAVY AND RIGHT UP LIGHT|Box Drawing|So|droite|haut|bas
Boîtes et blocs	┠	Box Drawings Vertical Heavy And Right Light	BOX DRAWINGS VERTICAL HEAVY AND RIGHT LIGHT|Box Drawing|So|droite
Boîtes et blocs	┡	Box Drawings Down Light And Right Up Heavy	BOX DRAWINGS DOWN LIGHT AND RIGHT UP HEAVY|Box Drawing|So|droite|haut|bas
Boîtes et blocs	┢	Box Drawings Up Light And Right Down Heavy	BOX DRAWINGS UP LIGHT AND RIGHT DOWN HEAVY|Box Drawing|So|droite|haut|bas
Boîtes et blocs	┣	Box Drawings Heavy Vertical And Right	BOX DRAWINGS HEAVY VERTICAL AND RIGHT|Box Drawing|So|droite
Boîtes et blocs	┤	Box Drawings Light Vertical And Left	BOX DRAWINGS LIGHT VERTICAL AND LEFT|Box Drawing|So|gauche
Boîtes et blocs	┥	Box Drawings Vertical Light And Left Heavy	BOX DRAWINGS VERTICAL LIGHT AND LEFT HEAVY|Box Drawing|So|gauche
Boîtes et blocs	┦	Box Drawings Up Heavy And Left Down Light	BOX DRAWINGS UP HEAVY AND LEFT DOWN LIGHT|Box Drawing|So|gauche|haut|bas
